position_matrix_verb,length_matrix_verb_to_CC,length_CC_onset,length_CC_remainder,subject_form_CC_subject1v3,frequency_matrix_verb,matrix_subject1v2,frequency_CC_subject_head,uid_igauche2_2,uid_var,that_omission,uid_biggestStep,matrix_subject1v3,subject_form_CC_subject1v4,matrix_subject1v4,subject_form_CC_subject1v2,uid_jaeger,uid_iphrase,word_form_similarity,uid_idoc,genre,uid_amp,uid_avgStep
13,-6,0,0,0,-8.181963660577109,0,-8.321725602952268,-0.0511126480996608,-4.206132399109961,0,0.1312358081340789,0,1,1,0,2.07159836421881,-0.0454676074035561,0,-0.0511126480996608,0,0.0923123359680175,0.0001443188245359
5,-8,0,0,0,-6.199464064089503,0,-6.199464064089503,-0.07057411596179,0.5821385875387168,0,0.0,1,1,0,0,1.5146925448447344,-0.0927425749134272,0,-0.088754054158926,0,0.0432756356894969,0.0003426683977955
21,-4,0,0,0,-8.078779424341878,0,-11.317457876506259,-0.0587768256664276,0.3649049618682447,0,0.0,0,1,1,0,4.650780697240144,-0.0519765850657256,0,-0.0587768256664276,1,0.0,0.0001997066640305
6,-6,0,0,0,-8.919562603707888,0,-10.624310695946313,-0.0580979110673069,0.9368853801547772,0,0.0,0,1,1,0,4.212127597878484,0.081232553081853,0,0.0580979110673069,0,0.0,0.0026113532770138
19,-11,0,0,0,-7.068962634456899,0,-10.911992768398093,0.0464768502861261,0.2434578840644157,0,0.0,0,1,1,0,5.221436322212079,0.0558490099067635,0,0.0464768502861261,1,2.5510787963867188e-05,0.0003751483966349
19,-4,0,0,0,-7.4673102747962,0,-12.010605057066204,0.0212072283029556,0.5102290521092812,0,0.0033937618136405,1,1,0,0,2.5218501649796847,0.0206857674777651,0,0.0212072283029556,0,-0.0174679160118103,0.0003904858171337
2,-11,0,0,0,-7.385632243781933,0,-8.321725602952268,0.1786553533747792,-0.7191995433571172,0,0.0361548364162445,0,1,1,0,4.952299717083292,0.2952144649988162,0,0.0984266503083556,0,0.012808671221137,-6.219770809913656e-05
2,-4,0,0,0,-7.385632243781933,0,-8.966082619342782,0.0702520832419395,-0.2506615109548598,0,0.01060451567173,0,1,1,0,4.952299717083292,0.066986611577543,0,0.0702520832419395,1,0.0177855491638183,-0.0001392808325331
7,-3,2,0,0,-8.576617852581057,0,-8.347043410936557,0.2459126561880111,0.1482487323006189,0,-0.0039441436529159,0,1,1,0,2.327277705584417,0.0897928600644935,0,0.063210187509939,1,0.0006290078163146,0.000702204733071
5,-3,12,0,0,-7.967553789231654,0,-9.177391713009987,-0.0426439866423606,0.2146368792435495,0,-0.001835610717535,0,1,1,0,4.23410650459726,-0.0422494211557136,0,-0.0426439866423606,1,0.0084211565554142,6.053143244036255e-05
32,-3,0,0,0,-8.576617852581057,0,-6.481175969554781,0.33094073086977,0.3134472635058394,0,0.0,0,1,1,0,2.327277705584417,0.1935760016506067,0,0.0119250472935884,1,0.0,7.314043891421765e-06
21,-3,2,0,0,-8.576617852581057,0,-8.966082619342782,0.0572469234466552,0.0682136969560698,0,0.0,0,1,1,0,2.327277705584417,-0.0089546900109638,0,0.0751703735741823,0,0.0,-0.0003118803819415
1,-6,0,0,0,-8.576617852581057,0,-10.06469490801089,0.0906665059737861,-0.2480057791604437,0,-0.0504726767539978,1,1,0,0,2.327277705584417,0.0854198450843493,0,0.0906665059737861,1,0.0213656136766076,0.0017639874879802
1,-4,0,0,0,-8.576617852581057,0,-8.678400546891,0.0111545301042497,0.3253078516705567,0,0.0150707960128784,1,1,0,0,2.327277705584417,0.010415638402964,0,0.0111545301042497,1,0.0022141737863421,0.0012531285795072
36,-4,0,0,0,-7.385632243781933,0,-10.911992768398093,0.2359899133443832,-0.6021091755799564,0,0.0240253433585166,0,1,1,0,4.952299717083292,0.0170344756067341,0,-0.1098902243819982,1,-0.0017861910164356,-4.337026207204943e-05
5,-3,2,0,0,-7.4673102747962,0,-5.497374946153897,0.2251242771744728,0.4775691883011603,0,0.0222116857767105,0,1,1,0,2.5218501649796847,0.0421681475223299,0,0.1253054645213335,1,0.0,0.0011471942296394
5,-8,0,0,0,-6.199464064089503,0,-8.003271871833732,0.0379154831171035,0.3672011854293426,0,-0.0082848668098449,0,1,1,0,1.5146925448447344,0.039210430151568,0,0.0379154831171035,0,0.0049094948917627,-0.0011932310151557
12,-7,0,0,0,-9.238016334826423,0,-12.010605057066204,0.0009843101724982,0.3450979909264191,0,0.0,0,1,1,0,3.258096538021482,-0.0010248368038915,0,0.0009843101724982,1,0.0091162417083978,-0.0002801311432674
20,-13,0,0,0,-8.966082619342782,0,-10.911992768398093,0.0488219251856207,0.0222583764386925,0,0.0,0,1,1,0,2.4203681286504293,0.104556931473165,0,0.1015605898874848,1,0.0438363552093505,8.897282645221817e-05
30,-3,3,0,0,-8.078779424341878,0,-5.497374946153897,0.0045947320759296,0.2264251248057274,0,-0.0029267221689224,0,1,1,0,4.650780697240144,0.0022905926449575,0,0.0045947320759296,0,-0.0004299879074096,-5.257381784795509e-05
53,-5,0,0,0,-8.576617852581057,0,-8.39968714442198,0.1746807196177542,-0.0465752541516089,0,0.0,0,1,1,0,2.327277705584417,0.1214643472998207,0,0.1746807196177542,1,0.0144926467910408,-6.73586832760243e-06
7,-8,0,0,0,-8.576617852581057,0,-12.010605057066204,-0.0081436764448881,0.2902140932097339,0,-0.019673153758049,0,1,1,0,2.327277705584417,-0.009767917016918,0,-0.0081436764448881,1,-2.7418136596679688e-06,0.0001241120914954
18,-3,1,0,0,-9.238016334826423,0,-7.006658751120745,-0.1484722010791301,-0.4680167595504905,0,0.0112615376710891,0,1,1,0,3.9318256327243257,-0.1007549269536674,0,-0.1484722010791301,1,0.0031241923570632,0.0001496062779151
10,-4,1,0,1,-6.1641662820084795,0,-5.497374946153897,0.0368501432240009,-0.4212716698007419,0,0.0,0,0,1,0,2.7692938263429285,-0.007052018182973,0,-0.0368501432240009,0,0.0017867032438516,0.0015020354084022
3,-3,1,0,1,-9.612709784267834,0,-7.5679538005758875,-0.0269842743873596,0.9077807795075614,0,-0.0112191885709762,0,0,1,0,2.501435951739211,-0.0160381363990603,0,0.0269842743873596,0,-0.0014688502997159,-0.0022686722494683
3,-1,1,0,1,-7.006658751120745,0,-9.014872783512212,0.0883138254284858,1.0054809360226962,1,-0.00559713691473,0,0,1,0,3.42799557481688,0.0808371048315272,0,0.0883138254284858,0,-0.0084564145654439,0.0001772617096783
15,-18,1,0,0,-6.654018782394191,0,-6.742746898002876,0.1834565848112106,0.0277561811123998,0,0.0033727325499057,0,0,1,0,2.1210179685255763,0.1196192239451667,0,0.1576912421432287,0,0.0002334900200366,-8.54551741330924e-06
27,-7,0,0,0,-7.068962634456899,0,-12.010605057066204,-0.0747083369642496,0.2079241003689951,0,0.0,0,1,1,0,5.221436322212079,-0.0679869176368223,0,-0.0747083369642496,0,-0.0001137852668762,-0.0007869765847138
2,-1,1,0,0,-8.078779424341878,0,-9.525698407278204,0.0576660456135869,-0.849316055171947,1,-0.0137752294540405,0,1,1,0,4.650780697240144,0.0945073349962417,0,0.1798604605719447,0,0.0009693261235952,-7.011067732285955e-05
22,-1,1,0,0,-6.542544915931073,0,-12.010605057066204,0.088239112868905,0.3542944941474673,1,-0.0176814794540405,0,1,1,0,2.767293034665071,0.0819998955147134,0,0.088239112868905,1,-0.0017662048339843,6.026631581182245e-05
13,7,0,0,0,-6.542544915931073,0,-9.813380479729984,-0.0980161391198635,0.6428431023280758,1,0.0,0,1,1,0,2.767293034665071,0.1003995170832676,0,0.1020545847713947,0,7.510185241699219e-06,0.0004097011203209
12,-1,2,0,0,-6.654018782394191,0,-5.862136761148557,-0.3894494399428367,1.139561746325512,1,0.0,0,1,1,0,2.1210179685255763,-0.1786434768388669,0,-0.1195961925831586,1,-0.0106054544448852,0.0003244182958767
1,-1,1,0,1,-6.199464064089503,1,-6.086349259651672,-0.014908954501152,1.0773131338210735,1,0.0161643028259277,0,0,0,0,1.5146925448447344,-0.0445607347244566,0,-0.014908954501152,0,-0.0054850578308105,0.0122167023519674
3,-5,0,0,0,-6.199464064089503,0,-8.321725602952268,-0.0071088597178459,-0.7145666903009626,0,-0.005836471915245,0,1,1,0,1.5146925448447344,-0.004129457829909,0,-0.0071088597178459,0,0.0,-0.0024107873009947
1,-1,1,0,1,-9.238016334826423,0,-7.8362177871705665,-0.1009600982069969,70.5859898935552,1,-0.1304101943969726,0,0,0,0,1.2124474313169082,-0.0764584079207408,0,0.1009600982069969,0,-0.1454095244407653,0.0147837575525045
3,-4,0,0,0,-6.654018782394191,0,-9.813380479729984,-0.0507367476820945,4.353902712476561,0,-0.066365823149681,0,1,1,0,2.1210179685255763,0.037202223824958,0,0.0507367476820945,0,-0.0561648607254028,-0.0007827870886434
15,-1,0,0,0,-6.199464064089503,0,-7.5446969384116205,-0.1876343935728073,-0.4349102089242969,1,0.0,0,1,1,0,1.5146925448447344,0.0774229590706099,0,0.1668687369975298,0,-0.0022065341472625,-0.0002462937969145
6,-1,1,0,1,-6.199464064089503,0,-5.497374946153897,0.0174830704927444,0.8161259543869441,1,0.0,0,0,1,0,1.5146925448447344,0.0975292328647093,0,0.1144671887159347,1,0.0,0.0002552529698924
10,-3,1,0,0,-9.525698407278204,0,-5.497374946153897,0.0055574476718902,0.3475919679124395,0,0.0,0,1,1,0,2.4159137783010487,0.0113043239051326,0,0.0055574476718902,1,0.004418134689331,0.0001015138501922
14,-6,0,0,0,-9.525698407278204,0,-10.624310695946313,0.12588781863451,0.3079747904444243,0,0.0,0,1,1,0,2.4159137783010487,0.1268483512946383,0,0.12588781863451,0,-0.006551694124937,-5.630236338166633e-05
3,-1,4,0,0,-7.9852533663310545,0,-5.497374946153897,-0.3257793076336384,5.657428485219647,1,-0.0133709609508514,0,1,1,0,2.619825967687371,-0.1127315614786412,0,-0.0419762488153726,1,0.0030029416084289,-0.0015701451308392
3,-17,0,0,0,-6.654018782394191,0,-9.612709784267834,-0.0111717134714126,-0.9720620204586083,0,-0.0316628143191337,0,1,0,0,2.1210179685255763,-0.0113298389372917,0,0.0111717134714126,0,0.0008470229804515,0.0003294779608647
3,-6,0,0,0,-7.328473829941984,0,-10.911992768398093,0.0820321440696716,-3.152336349687932,0,0.1738058999180793,1,1,0,0,2.19883358814192,0.038245416299573,0,0.0820321440696716,0,-0.00881864503026,0.0004161993727872
3,-1,0,0,0,-6.199464064089503,0,-7.033871314645629,0.0266417525708675,-1.447623789709933,1,0.0460256710648536,0,1,0,0,1.5146925448447344,0.0084244597909884,0,0.0266417525708675,0,0.0275368690490722,-0.0002766667778517
2,-1,1,0,1,-6.199464064089503,0,-7.328473829941984,-0.1555694714188575,-7.116119832618736,1,0.0335807129740715,0,0,1,0,1.5146925448447344,-0.0782340575009584,0,0.1555694714188575,0,0.0306838154792785,0.0019264275415076
16,-4,2,0,0,-6.199464064089503,0,-5.862136761148557,0.0283639132976531,-14.684927299539297,0,0.061379637569189,1,1,0,0,1.5146925448447344,-0.004322469831158,0,-0.0283639132976531,0,0.0757306218147277,0.000564897814322
2,3,0,0,0,-6.1641662820084795,0,-7.405434871078112,-0.1956426575779914,-1.467644086751072,1,-0.0172449052333831,0,1,1,0,2.7692938263429285,0.1789513030545969,0,0.1796660330447405,0,0.0051854252815246,0.0006046796710613
4,-1,1,0,0,-8.347043410936557,0,-9.120233299170039,nan,-19.14504653787543,1,1.1920928955078125e-07,0,1,1,0,2.176433807667145,0.0010722911295791,0,0.0,0,0.0734933316707611,0.0099945917858609
22,-4,0,0,0,-8.181963660577109,0,-7.328473829941984,0.0879912227392196,0.2921591844267794,0,0.0038289725780487,1,1,0,0,2.07159836421881,0.0157421472002611,0,0.0487923603805749,1,0.0038001146167516,0.0002003446179699
12,-3,0,0,0,-9.177391713009987,0,-10.624310695946313,0.1875127125531435,4.044176828620003,0,0.0,0,1,1,0,2.512305623976115,0.1982436573986585,0,0.2248326670378446,1,0.010786835104227,0.0007090755445401
6,-1,2,0,0,-6.542544915931073,0,-7.720145615917812,0.0120185781270265,-4.091979131214696,1,0.0114710330963134,0,1,1,0,2.767293034665071,0.0325676898448532,0,0.0120185781270265,1,0.0130620598793029,5.174315336978815e-05
4,-4,0,0,0,-6.1641662820084795,0,-9.525698407278204,-0.1243882030248642,1.687041448082777,0,-0.0699933767318725,1,1,0,0,2.7692938263429285,-0.1177404212302028,0,-0.1243882030248642,1,-0.0021394044160842,-0.000340172321235
1,-1,0,0,0,-8.139404046158313,0,-7.405434871078112,-0.4095071852207184,2.6742869755253764,1,-0.0241385996341705,1,1,0,0,2.1578106087953426,-0.1189705007679127,0,-0.0257703158703596,0,-0.0368366241455078,0.0005377541049657
13,-1,0,0,0,-7.9852533663310545,0,-10.911992768398093,-0.1038807034492492,-0.8491009460884662,1,0.0,0,1,1,0,2.619825967687371,-0.1158642634822457,0,-0.1038807034492492,0,0.0,-0.0051140319419038
2,-3,1,0,1,-8.139404046158313,0,-8.714768191061875,-0.0674530789256095,0.8719364710387936,0,-0.0173938423395156,1,0,0,0,2.1578106087953426,0.0614781476587297,0,0.0674530789256095,1,-0.0010642260313034,-9.0208096850303e-05
1,-4,0,0,0,-7.405434871078112,0,-10.911992768398093,0.0792303085327148,-10.515709890030855,0,0.1263735666871071,1,1,0,0,3.7441421327889857,0.0664902408010302,0,0.0648645925966054,1,0.1192340850830078,-0.0045107591502142
22,-1,1,0,1,-6.199464064089503,0,-6.742746898002876,-0.2872069478034973,0.156682357049732,1,0.0112967640161514,0,0,0,0,1.5146925448447344,-0.0411312341276142,0,0.0822383594068735,0,0.0078873988240957,0.0001140297460956
14,-1,0,0,0,-6.199464064089503,1,-12.010605057066204,5.5879354476928724e-08,1.6315079288697127,1,0.0,0,1,0,0,1.5146925448447344,0.0004446714775016,0,5.5879354476928724e-08,1,-0.0009037274867296,-0.0004003114687899
19,-4,0,0,0,-7.328473829941984,0,-6.419618076555347,0.1101342141628265,-0.4021889532317502,0,0.0291378200054168,0,1,0,0,2.19883358814192,-0.226146802572567,0,-0.1549602318254263,0,0.0073688030242919,-2.223020493392902e-05
0,-1,1,0,1,-8.139404046158313,0,-5.497374946153897,nan,-0.1275169573606334,1,0.0684012100100517,0,0,1,0,2.1578106087953426,0.0052169922532306,0,0.029635414481163,1,0.016854390501976,0.0040696053100483
1,-5,0,0,0,-6.1641662820084795,0,-6.702337359664999,0.0204962706193327,1.5715527335046635,0,-0.0047374963760375,1,1,0,0,2.7692938263429285,0.0175668446418757,0,0.0204962706193327,0,-0.0039090383797883,-0.0014727281858072
23,-1,1,0,1,-8.347043410936557,0,-9.931163515386368,-0.0295666586607694,2.9086484749167383,1,0.0,0,0,1,0,2.176433807667145,-0.0309147578090787,0,-0.0295666586607694,1,-0.035271406173706,9.308659604617511e-05
0,-4,0,0,0,-6.1641662820084795,0,-9.302554855963994,nan,-0.2934253639919646,0,-0.0222880542278289,0,1,1,0,2.7692938263429285,-0.0155795886299558,0,-0.0087204091250896,0,-0.0039704740047454,0.0002568449156406
1,-1,2,0,0,-6.542544915931073,0,-8.078779424341878,-0.0135826524347066,1.5229168749593107,1,0.0189240276813507,0,1,1,0,2.767293034665071,-0.0157937342406843,0,-0.0135826524347066,1,0.0024287290871143,0.0009333888902479
32,-3,2,0,0,-6.542544915931073,0,-5.497374946153897,0.0286616366356611,0.1044406522472805,0,0.0,0,1,0,0,2.767293034665071,0.0298130028028524,0,0.0286616366356611,1,0.0,-6.540092215797863e-05
1,-10,0,0,0,-6.1641662820084795,0,-6.702337359664999,-0.2857737392187118,-0.1950131985053023,0,0.0152307450771331,0,1,1,0,2.7692938263429285,-0.0304883175479468,0,0.049254281476423,0,0.004590768367052,-8.74240850580162e-06
13,-1,15,0,0,-6.542544915931073,0,-10.911992768398093,0.1141614019870758,-1.2159535043411225,1,0.0444199070334434,0,1,1,0,2.767293034665071,0.1131414927279912,0,0.0771157014814168,1,0.0444199070334434,-0.0003414967055009
15,-5,0,0,0,-6.542544915931073,0,-11.317457876506259,0.0147306993603706,-0.1309731569930861,0,0.0,0,1,0,0,2.767293034665071,0.0263954100963205,0,0.0147306993603706,1,-0.0063876658678054,4.303550621678146e-05
3,-6,0,0,0,-6.542544915931073,0,-12.010605057066204,-0.0200420315377414,-0.2447964106843478,0,0.0086235404014587,0,1,0,0,2.767293034665071,-0.010473626251502,0,-0.0200420315377414,0,0.0052807936444878,-0.0001554565800207
11,-1,0,0,0,-6.1641662820084795,0,-10.624310695946313,0.0020956210792064,0.4273991940277444,1,0.0,0,1,1,0,2.7692938263429285,-0.0031521151507539,0,0.0020956210792064,1,0.0,-0.0033248717357453
21,-5,0,0,0,-7.385632243781933,0,-9.612709784267834,0.1335897287353873,-1.2996483401623316,0,0.0438793897628784,0,1,1,0,4.952299717083292,-0.0576171647757291,0,-0.1335897287353873,1,0.0177282113581895,-0.000488249296173
3,-1,1,0,0,-6.199464064089503,0,-7.35664470690868,-0.1393363401293754,2.35202270765506,1,0.0367495641112327,0,0,1,1,1.5146925448447344,-0.1468954360281384,0,-0.0855130199042112,1,-0.053417501039803,-0.0004494573214864
2,-1,1,0,0,-6.654018782394191,0,-8.321725602952268,0.0652312561869621,0.0889071371610263,1,-0.0125540196895599,0,1,0,0,2.1210179685255763,-0.0612179153229272,0,-0.0652312561869621,0,0.0105744004249572,-0.0001653137327242
3,-1,1,0,0,-6.199464064089503,0,-10.624310695946313,-0.0111547783017158,-4.357791987513693,1,0.0,0,0,1,0,1.5146925448447344,0.0119141664243105,0,0.0111547783017158,1,0.0,-0.0029576654799959
3,-3,11,0,0,-6.199464064089503,0,-6.086349259651672,-0.0515388697385787,12.471919754982778,0,0.0079041831195354,0,1,1,0,1.5146925448447344,-0.0019358453556787,0,-0.0689717605710029,1,-0.0376330353319644,0.0010396832151139
5,-4,0,0,0,-7.328473829941984,0,-9.931163515386368,-0.07064825668931,-1.7487003578040046,0,0.0,0,1,1,0,2.19883358814192,0.1207605933006375,0,-0.0244139898869245,1,0.0,-0.0020974229626131
1,-3,2,0,0,-9.612709784267834,0,-10.218845587838148,0.0378307215869426,-5.162861240286233,0,0.0726583003997802,0,0,0,0,2.501435951739211,-0.041151167705464,0,-0.0558088794350624,1,0.1176237426698207,-0.0008875177608746
5,-3,2,0,0,-8.203942567295885,0,-7.967553789231654,0.0778263416141271,-1.7944765546463763,0,0.0,0,1,1,0,3.0265039322207445,0.1005827761562325,0,0.0829420704394579,0,-0.0170945189893245,-9.91625429102869e-05
1,-3,1,0,1,-6.1641662820084795,0,-7.57978825822289,-0.0981590040028095,0.4620336059604284,0,0.009601667523384,1,0,0,0,2.7692938263429285,0.0569528411784819,0,0.0835753996226041,1,-0.0056503340601921,0.0002464621559416
1,-3,1,0,1,-6.654018782394191,0,-10.624310695946313,-0.148880049586296,42.94752097593134,0,-0.0172741264104843,1,0,0,0,2.1210179685255763,-0.0808985421227084,0,0.148880049586296,0,-0.0651269257068634,-0.0001095416438248
4,-1,2,0,0,-6.542544915931073,0,-7.7764985524689445,0.0337734883651137,-1.693130457069298,1,0.0,0,1,1,0,2.767293034665071,0.0451433871769242,0,0.0396298496052622,0,0.039720045402646,0.0002972883144941
8,-1,1,0,1,-9.238016334826423,0,-8.752508519044722,0.0771606750786304,8.103821240480286,1,-0.0220284312963485,0,0,0,0,1.2124474313169082,0.049266934742803,0,0.0771606750786304,0,0.0,0.0011469824478412
2,-1,1,0,0,-6.654018782394191,0,-7.328473829941984,-0.158079482614994,0.0224445950292739,1,-0.0240834057331085,0,0,0,0,2.1210179685255763,0.0466647745706338,0,0.1418864485177248,1,-0.0008955895900726,0.0006599739788264
31,-6,0,0,0,-7.006658751120745,0,-11.317457876506259,0.1225475305691361,0.2379753719703892,0,0.034124955534935,0,1,0,0,3.42799557481688,0.0295899347665737,0,0.0942967301535456,0,0.0048992112278938,0.0003538753635068
14,-7,0,0,0,-7.385632243781933,0,-7.7764985524689445,-0.0706967702135443,1.4767465546731628,0,0.0,0,1,1,0,4.952299717083292,-0.0797834666383763,0,-0.0846105990931391,1,0.0008068997412919,0.000285556671493
12,-4,0,0,0,-9.177391713009987,0,-12.010605057066204,0.0062238797545433,2.1486894734344872,0,0.0,0,1,0,0,2.2246235515243336,0.0530786414679727,0,-0.0561412498354911,0,0.0,0.0001922486164765
14,-1,7,0,0,-6.542544915931073,0,-6.08101591367631,-0.059853121638298,1.320015814458248,1,-0.0066297724843025,0,1,1,0,2.767293034665071,-0.0542530564357333,0,-0.059853121638298,0,-0.0006235614418983,2.6280397191794265e-05
2,-1,7,0,0,-6.542544915931073,0,-12.010605057066204,-0.019906117580831,-0.4090423851055931,1,-0.0156712643802166,0,1,1,0,2.767293034665071,-0.0192855762655449,0,-0.019906117580831,0,0.0257593784481287,0.0001764228944879
14,-1,1,0,1,-9.238016334826423,0,-5.862136761148557,-0.0233445540070533,-2.979223113582848,1,0.0931600257754325,0,0,1,0,3.258096538021482,0.0319456752487703,0,-0.0233445540070533,1,0.0,1.042750146653922e-05
1,-1,3,0,0,-6.199464064089503,0,-6.702337359664999,0.0163544612005352,0.3635765949683787,1,0.0015224441885948,1,1,0,0,1.5146925448447344,-0.0109108449524324,0,-0.0163544612005352,0,0.0123809222131967,0.0071805487302216
7,-6,0,0,0,-9.014872783512212,0,-9.931163515386368,-0.1197512112557888,-5.932924732759815,0,-0.1292444095015525,0,1,0,0,2.1400661634962708,-0.1061067944575174,0,-0.1197512112557888,0,0.0723310708999633,0.0009535166078849
14,-2,0,0,0,-8.576617852581057,0,-11.317457876506259,0.0432941922917962,0.530431727931596,0,0.0034558027982711,1,1,0,0,2.327277705584417,0.0423983961121303,0,0.0432941922917962,1,-0.0032485127449035,0.0006639477326554
31,-1,2,0,0,-6.542544915931073,0,-6.20246256708576,-0.0581640321761369,0.5732216824940508,1,0.0302845537662506,0,1,1,0,2.767293034665071,-0.0625259678900385,0,-0.0581640321761369,1,0.0,0.0001127784166278
2,-1,1,0,1,-7.405434871078112,0,-8.752508519044722,-0.0313151180744171,6.540348237006452,1,-0.1372020840644836,0,0,0,0,3.7441421327889857,0.0448057015962672,0,0.0470618605613708,1,-0.0148843526840209,0.007862849804488
1,-1,2,0,0,-7.405434871078112,0,-10.624310695946313,0.0068279821425676,-9.27603109436108,1,0.0134011209011077,0,1,0,0,3.7441421327889857,0.0495209511812953,0,0.0068279821425676,1,0.029853343963623,-0.0005697800042597
1,-3,3,0,0,-7.006658751120745,0,-8.003271871833732,0.0123460367321968,-4.434799124117493,0,0.0639280788600444,0,1,0,0,3.42799557481688,0.0234392744309285,0,0.0235403757542371,1,0.0940405987203121,0.0005664034728326
5,-3,0,0,0,-7.328473829941984,0,-6.419618076555347,-0.025824025273323,11.025352302451068,0,-0.022742785513401,0,1,1,0,2.19883358814192,-0.1085098842865434,0,0.1103161722421646,1,-0.0239166617393493,0.0001854104416564
2,-1,4,0,0,-8.966082619342782,0,-12.010605057066204,0.0369703769683837,1.3336660633977182,1,-0.1701541692018509,0,1,1,0,3.4760986898352733,0.0368469596819973,0,0.0369703769683837,1,0.0028837919235229,0.0038476958572386
6,-1,2,0,0,-6.1641662820084795,0,-9.708019964072157,0.0520954113453626,3.3266210741731523,1,0.0,0,1,1,0,2.7692938263429285,0.0275340971148257,0,0.0520954113453626,0,0.0,0.0005546084535057
1,-1,0,0,0,-8.139404046158313,0,-6.08101591367631,-0.2529287412762642,2.480908040804625,1,-0.0224037133157253,0,1,0,0,2.1578106087953426,-0.0546702529152332,0,0.0508772936019151,1,-0.021774236112833,0.0018201391385109
2,-1,1,0,1,-6.542544915931073,0,-9.120233299170039,-0.0228921324014663,4.235669407993377,1,0.0457558184862136,0,0,1,0,2.767293034665071,0.001409614844055,0,0.0228921324014663,1,0.0565742850303649,0.0002900781339318
11,-4,0,0,0,-8.678400546891,0,-6.419618076555347,0.0401506945490837,-0.5048668376727861,0,0.0249814465641975,0,1,1,0,3.0985896589936988,0.0696774980899962,0,0.0674371644854545,1,0.0001816153526306,0.0003833780675559
15,2,0,0,0,-6.654018782394191,0,-10.218845587838148,-0.3767773509025574,0.6785524921484161,1,-0.0405085459351539,1,1,0,0,2.1210179685255763,-0.3756503832727244,0,-0.3486759531942159,0,-0.0037252306938171,0.0003201180466131
2,1,0,0,0,-6.654018782394191,0,-9.612709784267834,-0.0528497174382209,-0.0212729328170198,1,0.0331763476133346,0,1,1,0,2.1210179685255763,0.0421060586002458,0,0.0528497174382209,1,0.0053328871726989,0.0009328697342425
2,-6,0,0,0,-6.654018782394191,0,-8.272935438782836,-0.0495525188744068,5.062981671934061,0,-0.0554714798927307,0,1,1,0,2.1210179685255763,-0.0301953389528481,0,-0.0495525188744068,0,-0.0055098608136177,-0.0005623832500229
6,-1,10,0,0,-8.203942567295885,0,-5.862136761148557,-0.1360720098018646,2.888201186751868,1,-0.0056001991033554,0,1,1,0,3.0265039322207445,-0.1341465495413902,0,-0.1360720098018646,1,-0.0162394493818283,0.0001709682689536
3,-5,0,0,0,-9.066166077899764,0,-10.401167144632103,-0.0079794414341449,-1.2493127655671827,0,0.0023492723703384,0,1,1,0,2.3178525651248343,-0.0022257797295739,0,-0.0079794414341449,0,0.0084696523845195,0.0001257779872805
26,-8,0,0,0,-9.302554855963994,0,-12.010605057066204,-0.3721120804548263,0.0311990405171336,0,0.0,0,1,1,0,4.110873864173311,-0.2009147953024799,0,-0.1890425998416692,1,0.0,-0.0002577046083437
1,-1,9,0,0,-8.139404046158313,0,-6.199464064089503,-0.0962591096758842,-0.4920156872989736,1,0.0033656656742095,0,1,0,0,2.1578106087953426,0.035859428818731,0,0.0962591096758842,1,0.0218874290585517,0.0001634057229689
13,-1,2,0,1,-6.654018782394191,0,-6.654018782394191,-0.1379746608436107,-9.18870959057068,1,0.0,0,0,0,0,2.1210179685255763,0.0456612783184333,0,-0.1379746608436107,0,0.0,-8.75917994059049e-05
16,-6,0,0,0,-6.654018782394191,0,-6.20246256708576,-0.0799716487526893,8.576878784475255,0,0.0,1,1,0,0,2.1210179685255763,-0.0224599632907372,0,0.0799716487526893,0,0.0,0.0003299385060866
9,-1,0,0,0,-6.199464064089503,0,-12.010605057066204,0.1129979044198989,1.1016665647982062,1,0.0,1,1,0,0,1.5146925448447344,0.0772301992711921,0,0.1129979044198989,1,0.0,-9.271616027468724e-05
2,-1,1,0,0,-6.654018782394191,0,-8.139404046158313,0.0550685375928878,3.142357346963397,1,-0.0351169854402542,0,0,0,0,2.1210179685255763,-0.0801393792635816,0,-0.0906108319759368,1,-0.0208868384361267,-2.150312066078256e-05
4,-1,4,0,0,-8.139404046158313,0,-7.1202559288444505,0.0143652763217687,-0.3299728739151852,1,0.0017384737730026,0,1,0,0,2.1578106087953426,0.0117143889176933,0,0.0143652763217687,1,-0.0200164802372455,0.0007910832762718
1,-7,0,0,0,-9.238016334826423,0,-5.497374946153897,-0.1104439347982406,-3.078780681053008,0,0.0698467940092086,1,1,0,0,1.2124474313169082,-0.1135198188455481,0,0.0015392285141199,1,0.058820366859436,0.0011084704327653
8,-5,0,0,0,-9.612709784267834,0,-6.419618076555347,0.0137060657143592,0.631026325672984,0,0.0,0,1,1,0,2.501435951739211,0.0163365405880742,0,0.0137060657143592,1,0.0,0.0013973249040324
1,-9,0,0,0,-6.654018782394191,0,-7.616155902393765,-0.2530942857265472,0.1527285926088382,0,-7.829070091247559e-05,0,1,0,0,2.1210179685255763,0.1949377275229274,0,0.078594742372915,0,0.0018043518066406,-0.0025496537043225
1,-3,0,0,0,-6.654018782394191,0,-11.317457876506259,0.0136071890592575,6.318808592499284,0,-0.0601438730955123,0,1,0,0,2.1210179685255763,-0.0231034513018284,0,-0.0136071890592575,0,-0.0671361461281776,-0.0011255239909575
