matrix_subject1v4,length_CC_onset,position_matrix_verb,that_omission,uid_igauche2_2,frequency_CC_subject_head,subject_form_CC_subject1v4,uid_avgStep,frequency_matrix_verb,matrix_subject1v3,matrix_subject1v2,mverb,uid_amp,text,subject_form_CC_subject1v3,length_matrix_verb_to_CC,length_CC_remainder,subject_form_CC_subject1v2,genre,uid_var,uid_iphrase,uid_biggestStep,word_form_similarity,uid_idoc
1,0,9,0,0.252507597208023,-10.218845587838148,1,-0.0169971905194404,-8.514097495599724,0,0,decided,-0.0048002302646636," So, as a further precaution, we have decided that anyone arriving in New Zealand who has been in northern Italy or South Korea who has been there in the last 14 days will be registered for self-isolation.
",0,-3,0,0,0,-0.0016859383791256,-0.020688145878994,0.0,0,0.0888976217075224
0,3,1,1,0.0284106433391571,-7.510795386735939,1,-0.0009977244550273,-6.1641662820084795,1,0,know,-0.0431011319160461," We know self-isolation works.
",0,-1,0,0,0,0.000263960153409,-0.19541490703289,-0.0210477039217948,0,-0.0567647121087674
1,3,4,1,0.2023527324199676,-8.919562603707888,1,0.01464110944906,-8.181963660577109,0,0,believed,0.0115425530821084," Napoleon III of France believed the Civil War presented an opportunity for him to restore a French empire in the Americas.
",0,-1,0,0,1,0.0031368358236444,0.1176039435279865,0.005336619913578,0,0.1190806310623884
1,1,2,1,-0.0418504849076271,-5.497374946153897,0,-0.001316244955416,-6.1641662820084795,0,0,know,0.003028193488717," You guys know I have the white ones and I wear them all the time and these ones are just like black perforated Vans.
",0,-1,0,0,1,-0.0001811130894713,0.0559423163996578,0.0008525252342224,0,0.0506015643477439
1,0,17,1,0.0003025904297828,-10.624310695946313,1,0.0001741051477821,-6.199464064089503,0,0,said,0.0," So while I was in the library one of you guys came up to me, and said hi.
",0,-1,0,0,0,0.0008761656128229,-0.0522054113270271,0.0,0,-0.0617076680064201
1,0,15,1,0.0073885172605514,-10.624310695946313,1,0.0185768981795874,-6.199464064089503,0,0,saying,-0.0003228746354579," But if you're watching this, hi thank you so much for coming and saying hi to me you actually made my whole day.
",0,-1,0,0,0,0.0059085606415128,0.0218829994567881,0.0,0,0.0339060053229332
0,1,1,1,-0.0025878697633743,-8.203942567295885,0,0.0251409769472148,-6.199464064089503,1,0,said,0.0475997626781463," She said she watches my videos and loves them.
",1,-1,0,0,1,0.0043884628331992,0.0401802627877755,0.063327208161354,0,0.0269495211541652
1,0,19,1,-0.0650463700294494,-10.624310695946313,1,0.0220361354009759,-6.199464064089503,0,0,say,0.0," So if you do go to FGCU and you ever see me on campus, like feel free to say hi because you'll make my day.
",0,-1,0,0,0,0.0042615124785196,-0.0696847327860943,0.0,0,-0.0610116869211196
0,7,11,1,-0.0929444432258606,-5.862136761148557,1,0.0177134700135622,-6.199464064089503,1,0,said,-0.0004616919904947," So I ended up having to order them, but she said there was no way to do a direct exchange.
",0,-1,0,0,0,0.0028397617083331,-0.0384677025110354,0.0,0,0.0318327546119689
1,0,13,0,0.1972055360674858,-6.542544915931073,1,-0.0075892690999853,-6.199464064089503,0,0,said,-0.0144485235214233," The waters of the islands are known for their clarity, it being said that you can see the bottom at 40 metres.
",0,-4,0,0,0,0.0002208705894589,-0.0306014756729448,-0.010147038847208,0,0.094042383134365
1,0,4,1,0.3168048933148384,-9.612709784267834,1,0.0111678700516189,-8.576617852581057,0,0,suggest,0.0173585265874862," Findings of Lapita pottery suggest that early-Polynesians were on these islands close to 3000 years ago.
",0,5,0,0,1,0.0040880190740737,0.022479335082074,0.0059056133031845,1,0.0292992587373618
1,1,33,0,0.0433463752269744,-5.497374946153897,0,0.0047717537001079,-8.832551226718259,0,0,ensuring,0.0," Growing Beavertail can be done at any time of year by scattering seeds in a shady bed or, for faster results, planting cuttings in a mix of soil and sand and ensuring that they have a bit of water and plenty of sun.
",1,-3,0,0,1,0.0009067780932329,0.0607063807415611,0.0015821009874343,0,0.0605016946792602
1,0,1,0,0.1044782344251871,-12.010605057066204,1,0.0413430121209886,-8.544869154266477,0,0,sure,0.0553230829536914," Make sure that the garden bed is in the shade.
",0,-3,0,0,0,0.0058947759390198,0.2837607477876273,0.0538457967340946,0,0.0965601732195381
1,5,1,0,0.3105962686240673,-6.419618076555347,1,-0.0181562699510582,-9.708019964072157,0,0,aware,-0.0131428837776184," Be aware that growing Beavertail cactus from seeds takes much longer than growing one from a cutting.
",0,-3,0,0,1,0.0018722376075098,0.0650713445731636,0.071894409134984,0,0.0699137188494205
1,0,5,0,-0.1894798958674073,-8.297032990361895,1,0.0168313919318846,-7.385632243781933,0,0,shows,0.0109845791012048," As an example, research shows that greater diversity within a community or group can lead to improved critical thinking [1] and more creative solutions to complex tasks [2, 3] by pairing together individuals with unique skillsets and perspectives that complement and often augment the abilities of their peers.
",0,-10,0,0,0,-3.5962465091965434e-05,-0.15966146779549,-0.0020888745784759,0,-0.1647730022668838
1,0,10,0,-0.1567771509289741,-6.419618076555347,1,0.0080095804732274,-8.181963660577109,0,0,believe,-8.033215999603271e-05," In other words, it is critical that economic agents believe that their property rights will not be taken away by other public or private actors [15].
",0,-4,0,0,0,0.0019664005484466,-0.1655017577497096,0.0,0,-0.1287716128691073
1,0,10,0,-0.062667173333466,-7.405434871078112,1,-0.0038036924118991,-8.966082619342782,0,0,noted,-0.001656973734498," Besides the enjambment types above, Spang (1983) noted that if a subject or direct object and their related verbs occur in two different lines of poetry, this can also feel unusual for a reader, even if the effect is less pronounced than in the environments identified by Quilis.
",0,-23,0,0,0,-0.0016738990384702,-0.0569178633044584,0.0,0,-0.0501826154068112
1,0,36,0,-0.0476130917668342,-6.419618076555347,1,0.0110979514755514,-8.832551226718259,0,0,ensure,0.0," For instance, those with an interest in deceiving the general public may set up parallel institutions that ostensibly guarantee expertise, taking advantage of the ways in which these parallel institutions mimic legitimate institutions to ensure that people are taken in.
",0,-4,0,0,1,0.0009620648765922,-0.1740941702561496,0.0,0,-0.1818241626024246
1,2,30,0,-0.120765134692192,-8.249404941372642,1,0.0017746941600065,-6.654018782394191,0,0,thinking,-0.0048701763153076," Such an organization is surely permissible, but it has had the unfortunate (and likely intended) effect of muddying debates in the public forum by misleading people into thinking that the college speaks for the pediatric profession at large.
",0,-3,0,0,1,0.0033128612622609,0.1047414251530334,0.0,0,0.0633881925777558
1,0,17,0,0.1565649174153804,-8.39968714442198,1,-0.0020799260641554,-8.966082619342782,0,0,note,0.0134804844856262," Since conflicts of interest are a reason to discount expertise, it is incumbent on me to note that I have published in Frontiers journals on several occasions.
",0,-4,0,0,1,0.0013819936154547,0.0899907233857217,0.0,0,0.0834594629704952
1,2,15,0,0.038026675581932,-5.497374946153897,1,-0.0002822711560572,-8.576617852581057,0,0,suggest,4.845857620239258e-05," With respect to the contributions of digital games to improvement of cognitive processes, researchers suggest that regular practice has a significant influence on improving the performance related to basic visual skills (Li, Polat, Scalzo, & Bavelier, 2010); on the ability to perceive objects simultaneously (Dye & Bavelier, 2010; Feng, Spence, & Pratt, 2007); and on the ability to do more than one task at the same time (Boot, Kramer, Simons, Fabiani, & Gratton, 2008).
",0,-3,0,0,0,-0.0011361622119765,-0.0017774800019673,-0.0005876291543245,0,7.285177707672119e-05
1,0,14,0,-0.1882593762129545,-9.302554855963994,1,0.0279822858402112,-8.576617852581057,0,0,suggesting,0.1013470571488142," From a systematic comparison of 10 spoken languages from 5 continents we find evidence suggesting that a word like ‘Huh?’ – used as a ‘repair initiator’ when, for example, one has not clearly heard what someone just said [5], [6] – is a universal word.
",0,-40,0,0,1,0.0100558048362993,-0.1320464559556526,0.0993578135967254,0,-0.1399633213877678
0,0,8,0,-0.2107749441638589,-9.014872783512212,1,-0.0033060418545224,-7.385632243781933,1,0,show,-0.005700197070837," In support of the first claim, we show that the similarities in form and function of an interjection with the specific function of repair initiation are very much greater across languages than chance coincidence would admit.
",0,-21,0,0,0,-0.002867931663035,0.1176180059615618,0.0,0,-0.000859221891963
0,2,8,0,-0.2276097945868969,-8.297032990361895,1,-0.0017145810979268,-7.385632243781933,1,0,show,0.0," In support of the second claim, we show that Huh? meets the criteria of a word in the sense of being a conventional lexical sign which must be learnt.
",0,-3,0,0,1,0.000874084643292,-0.1565539438072874,0.0,0,-0.1491617504507303
0,0,35,0,0.0040520243346691,-12.010605057066204,1,0.0013060834174765,-7.006658751120745,1,0,find,-0.0411196947097778," Thus, in contrast to what has been presumed for interjections in general [7], [8] and for huh? in particular [9], [10], we find that this item is linguistic in nature rather than being a mere grunt or non-lexical sound.
",0,-5,0,0,0,0.0005429616696502,0.026149337230666,-0.018073134124279,0,0.0263164304196834
0,0,1,0,0.063743223901838,-12.010605057066204,1,0.0008278735456805,-7.385632243781933,1,0,show,-0.0962259238585829," We show that the form is locally calibrated in ways that show it fitting within different language systems.
",0,-6,0,0,0,-0.002811355841636,0.0220784448081769,-0.0731320679187774,0,-0.0178932365961372
0,2,1,0,0.2089960798621177,-11.317457876506259,1,0.0057353530598639,-8.791729232198003,1,0,observe,-0.0009132083505392," We observe that this item fulfils a crucial need shared by all languages – the efficient signalling of problems of hearing and understanding – and we propose that its form is constrained by selective pressures in a conversational environment that is essentially the same in all languages.
",0,-3,0,0,1,0.0012752029744569,0.0833880367411338,0.0100938081741333,0,-0.0147128985091086
1,0,2,0,0.0702751018106937,-9.066166077899764,1,-0.0483796155655427,-7.385632243781933,0,0,show,-0.0043311528861522," These examples show that it is possible to identify the same conversational structure in unrelated languages.
",0,-2,0,0,1,-0.0054534938338591,0.1583707869065061,-0.002908457070589,0,0.1543070524930954
0,7,7,0,0.0006072483956813,-8.226415423147943,1,0.0416979029837275,-7.006658751120745,1,0,found,-0.0004106387495994," By compiling data from published literature we found that in thirty-one languages around the world, the interjection for other-initiated repair appears to be strongly similar (Figure 1).
",0,-3,0,0,0,-0.00087474182048,-0.0170112688626561,0.0872865878045558,0,-0.0117291621863842
1,1,11,0,0.0668396949768066,-9.371547727450945,1,0.0088766645162533,-7.006658751120745,0,0,found,-0.0012154579162597," however, in the study by Hein and colleagues it was found that children responded more or less frequently based on factors such as stimuli type.
",0,-3,0,0,1,0.0020695456466307,0.0422640016977551,0.0124433413147926,0,0.0372426882386207
1,0,13,0,0.0487266965210437,-8.321725602952268,1,0.0003204149987131,-8.181963660577109,0,0,believe,-0.0923123359680175," It is possible that these two children understood the task and really did believe that the puppet did not produce any poor descriptions, and in this regard, are not yet adult-like in their SI interpretations.
",0,-6,0,0,0,-0.0019167679134293,0.1061414174675845,-0.0690154880285263,0,-0.1799830742939349
0,0,5,0,0.0403014291077852,-6.199464064089503,1,0.0085738932625168,-6.199464064089503,1,0,said,-0.0432756356894969," This is unlikely as they said that even the first training item was said well.
",0,-8,0,0,0,0.0023013211362687,0.0841070036869496,-0.007861241698265,0,0.0801184829324483
1,0,21,0,0.1890202313661575,-11.317457876506259,1,-0.0062607134510388,-8.078779424341878,0,0,seems,0.0," In fact, someone’s productivity, particularly at night, depends on the presence of a good lighting and it seems that it is a daily necessity.
",0,-4,0,0,1,0.0006602564414946,0.1290969853099155,0.0,0,0.126804169267416
1,0,6,0,0.1634346330538392,-10.624310695946313,1,0.0022340273013809,-8.919562603707888,0,0,checking,0.0," It simulates the error of not checking that the coordinate system is correct.
",0,-6,0,0,1,0.0028875392066889,0.0495909827628306,0.0,0,-0.0154187688603997
1,0,19,0,-0.1907010022550821,-10.911992768398093,1,0.0073845385117646,-7.068962634456899,0,0,given,-2.5510787963867188e-05," The narrative review considers challenges in replication research and is largely informed by commentaries and metascience from psychology, given that the cognitive and social subdomains of psychology are highly influential in L2 research, and also from education, another key sister discipline.
",0,-11,0,0,0,0.0003849827365173,-0.1439522577131934,0.0073729008436203,0,-0.134580098092556
0,0,19,0,-0.1500384658575058,-12.010605057066204,1,0.0078382954678751,-7.4673102747962,1,0,means,0.0174679160118103," In addition, the widely used empirical models decouple the wind effect from SSS and SST effects, which means that the surface emission is due to a perfectly flat sea surface and the wind-roughened sea surface.
",0,-4,0,0,0,0.0019806554186968,-0.0427899451017523,0.0363253951072692,0,-0.0433114059269428
1,0,2,0,0.0895625846460461,-8.321725602952268,1,0.0022294316131784,-7.385632243781933,0,0,shown,-0.012808671221137," We have shown that the addition of an artificial tail during ontogeny can produce postural and locomotory changes in chickens, consistent with the posture and kinematics inferred for non-avian dinosaurs [5], [6], [11].
",0,-11,0,0,1,-0.0070883957032086,0.0355365485918042,-0.0364134218543767,0,0.0435093976557254
1,0,2,0,0.2272326443344354,-8.966082619342782,1,0.0042345380878507,-7.385632243781933,0,0,show,-0.0177855491638183," Our data show that for a given CFL mass, femoral retraction can be greatly affected by the location of the CoM and limb postures.
",0,-4,0,0,0,-0.0009461736444371,0.095140113962022,-0.0086531713604927,0,0.0918746422976255
1,2,7,0,0.0187459476292133,-8.347043410936557,1,0.0060956326313316,-8.576617852581057,0,0,suggest,-0.0006290078163146," Experimental manipulations of femoral orientation in chickens suggest that torsional loads increase as the femur becomes more horizontal [7] supporting the idea that postural differences could be reflected in differences in limb cross-sectional geometry.
",0,-3,0,0,0,0.0009834795637143,-0.0234187518691886,0.0034158565104007,0,-0.0251021422445774
1,12,5,0,0.0192782208323478,-9.177391713009987,1,0.0048567434157174,-7.967553789231654,0,0,considering,-0.0084211565554142," Maybe this is not surprising considering that a recent study analyzing the relationship between posture and femur cross-sectional properties failed to find differences between birds and non-avian theropods [24], suggesting that simple morphological correlates of limb posture should be used with caution.
",0,-3,0,0,0,0.0014623754008268,0.0462618940832839,0.001835610717535,0,0.046656459569931
1,0,32,0,0.2002851590514183,-6.481175969554781,1,0.0101718941298629,-8.576617852581057,0,0,suggesting,0.0," Maybe this is not surprising considering that a recent study analyzing the relationship between posture and femur cross-sectional properties failed to find differences between birds and non-avian theropods [24], suggesting that simple morphological correlates of limb posture should be used with caution.
",0,-3,0,0,0,0.0021533143682489,0.1557537472345913,0.0,0,0.1622361168265342
1,2,21,0,0.047625608742237,-8.966082619342782,1,0.0048164360347539,-8.576617852581057,0,0,suggests,0.0," Longer limbs are expected to experience larger bending and torsional moments, so the fact that experimental animals had longer femora suggests that limb verticalization reduces these moments by orienting the bone more parallel to the GRF line of action.
",0,-3,0,0,1,0.0002814685062925,-0.0597130538485382,0.0,0,-0.0361352577046517
0,0,1,0,-0.0017522922717034,-10.06469490801089,1,-0.0027515820727633,-8.576617852581057,1,0,suggest,-0.0213656136766076," We suggest that the different outcomes are due to the distinct rearing and exercising conditions used in each study, in addition to the different artificial tails used.
",0,-6,0,0,0,-0.0006508996294422,-0.0615570380041996,0.0780301913619041,0,-0.0668036988936364
0,0,1,0,-0.2929104981012642,-8.678400546891,1,0.013698729633664,-8.576617852581057,1,0,suggests,-0.0022141737863421," This suggests that their results could be partially explained as a response to the increased loading rather than to the displacement of the CoM.
",0,-4,0,0,0,0.0026079940570367,-0.2112800982565834,-0.0150707960128784,0,-0.212018989957869
1,0,36,0,0.1165665313601493,-10.911992768398093,1,-0.0220515521323,-7.385632243781933,0,0,show,0.0017861910164356," It has even been proposed that, due to functional convergence, mammals might be a better system to study bipedal dinosaur locomotion [7], [23], but the results reported here show that important aspects of non-avian theropod locomotion can be experimentally recreated in modern birds.
",0,-4,0,0,1,-0.0049901710910456,-0.0397390589185718,0.00468878634274,0,-0.03805598244071
1,2,5,0,0.1010653525590896,-5.497374946153897,1,-0.001651131098087,-7.4673102747962,0,0,mean,0.0," Nonetheless, this does not mean that tail reduction had no effect on CoM displacement, but that it was not the most important factor.
",0,-3,0,0,1,0.0006510413902085,-0.0205092684623183,0.0,0,-0.0178878083825111
1,0,5,0,0.1051322408020496,-8.003271871833732,1,0.0026468398732443,-6.199464064089503,0,0,say,-0.0049094948917627," It is no exaggeration to say that HBO’s Game of Thrones is more than just a television series or a successful brand:
",0,-8,0,0,1,0.0036337772970238,0.1079797271725077,-0.0028497371822595,0,0.1092746742069721
1,0,12,0,-0.0858606463298201,-12.010605057066204,1,0.0188448754369571,-9.238016334826423,0,0,forget,-0.0091162417083978," Given the volume of content this represents, it is easy to forget that the television series itself is an adaptation of a book series with a pre-existing fandom.
",0,-7,0,0,0,0.0016925831564617,-0.040320211891911,0.0,0,-0.0423293588683009
1,0,20,0,0.2093991776928305,-10.911992768398093,1,0.0293880669195885,-8.966082619342782,0,0,noted,-0.0438363552093505," To investigate this, Daniel experimented by puncturing the wall of a pipe with a small open ended straw and noted that the height to which the fluid rose up the straw was related to fluid's pressure in the pipe.
",0,-13,0,0,1,7.46497882125885e-05,0.0940841807704221,0.0,0,0.0847137570381164
1,3,30,0,-0.0481360144913196,-5.497374946153897,1,0.0071244348593131,-8.078779424341878,0,0,seemed,0.0004299879074096," After his expulsion became official in January 1831, he attempted to start a private class in advanced algebra which attracted some interest, but this waned, as it seemed that his political activism had priority. [4] [7]
",0,-3,0,0,1,0.0011134832362513,-0.1330937697781601,0.0011779852211475,0,-0.1353979092091322
1,0,53,0,-0.0016909376718103,-8.39968714442198,1,-0.0028261564557051,-8.576617852581057,0,0,suggest,-0.0144926467910408," Around 4 July 1831, Poisson declared Galois' work ""incomprehensible"", declaring that ""[Galois'] argument is neither sufficiently clear nor sufficiently developed to allow us to judge its rigor""; however, the rejection report ends on an encouraging note: ""We would then suggest that the author should publish the whole of his work in order to form a definitive opinion."" [16]
",0,-5,0,0,1,-0.0001272454849104,-0.0431200544076775,0.0,0,-0.045723667833954
1,0,7,0,-0.1668766196817159,-12.010605057066204,1,0.0044149438087633,-8.576617852581057,0,0,suggests,2.7418136596679688e-06," Some archival investigation on the original letters suggests that the woman of romantic interest was a Mademoiselle Stéphanie-Félicie Poterin du Motel, [18] the daughter of the physician at the hostel where Galois stayed during the last months of his life.
",0,-8,0,0,0,0.0015609277307245,-0.0633640745334082,0.0005463771522045,0,-0.0649883151054382
1,1,18,0,-0.0383987100794911,-7.006658751120745,1,-0.0013980295902104,-9.238016334826423,0,0,mentioned,-0.0031241923570632," Galois' cousin, Gabriel Demante, when asked if he knew the cause of the duel, mentioned that Galois ""found himself in the presence of a supposed uncle and a supposed fiancé, each of whom provoked the duel.""
",0,-3,0,0,0,-0.0009702115113907,0.0829232356409687,0.0087335482239723,0,0.0938602490350604
1,1,10,0,0.1446643657982349,-5.497374946153897,0,-0.0188281447829111,-6.1641662820084795,0,0,knowing,-0.0017867032438516," She fell in love with him right away, not knowing that, at 31, he had a reputation as a womanizer.
",1,-4,0,0,1,-0.0009283020195063,0.0312588359539707,0.0,0,-0.0701335430904265
1,1,3,0,0.2933473326265812,-7.5679538005758875,0,0.0016716280447961,-9.612709784267834,0,0,realize,0.0014688502997159," Nor did she realize that he wrote popular literature which aimed to please the general public and in no way wished to be associated with serious literature.
",1,-3,0,0,0,0.0041703696900451,0.120499464973965,-0.0018802806735038,0,0.1133512966334819
1,1,3,1,0.0059708952903747,-9.014872783512212,0,0.0119192679214184,-7.006658751120745,0,0,find,0.0084564145654439," Often I would find myself entering those crypts, deep dug in the earth, with their walls on either side lined with the bodies of the dead, where everything was so dark that almost it seemed as though the Psalmist's words were fulfilled, Let them go down quick into Hell. [14]
",1,-1,0,0,1,0.0026417079365289,-0.0194732978834614,0.0351559575647115,0,-0.0269500184804201
1,1,15,0,-0.091620534658432,-6.742746898002876,0,0.0050574515367407,-6.654018782394191,0,0,thinking,-0.0002334900200366," In the video, she stated, ""I'm sick and tired of guys thinking that just because I showed up at a club or a dance or a bar, that I want to have their genitalia touching my backside""; [12] [13] the video had approximately 36.2 million views as of March 2018. [14]
",0,-18,0,0,0,0.0001764287800726,-0.1169778454076984,-0.0033727325499057,0,-0.1181322038173675
1,0,27,0,0.0355937853455543,-12.010605057066204,1,0.0041027782361562,-7.068962634456899,0,0,given,0.0001137852668762," This theory, along with other theories of correspondence in translating, are elaborated in his essay Principles of Correspondence, where Nida begins by asserting that given that ""no two languages are identical, either in the meanings given to corresponding symbols or in the ways in which symbols are arranged in phrases and sentences, it stands to reason that there can be no absolute correspondence between languages.
",0,-7,0,0,0,0.0012163179732862,0.0575427850256668,0.0,0,0.0642642043530941
1,1,2,1,0.118750867433846,-9.525698407278204,1,-0.0078379726891906,-8.078779424341878,0,0,seems,-0.0009693261235952," Although it seems Theodorus practiced complete submission to the new leader of the Koinonia, problems soon arose in several Pachomian monasteries that viewed Horsiesios as a weak leader.
",0,-1,0,0,1,-0.0016977748464991,0.0519697152816609,0.0137752294540405,0,-0.0276772365733023
1,1,22,1,0.0838066954165697,-12.010605057066204,1,-0.0033904772126624,-6.542544915931073,0,0,seen,0.0017662048339843," This ice here of course is water, I told you there was water in this glass, and you have all seen water boil at home, so you are familiar with steam.
",0,-1,0,0,1,0.000203142972836,-0.0171713264452086,-0.0024744421243667,0,-0.0234105437994003
1,0,13,1,0.2055946923792362,-9.813380479729984,1,0.0125361611568802,-6.542544915931073,0,0,see,-7.510185241699219e-06," I have here a number of balloons, but, l- let's see how many of these balloons, I can fit, into this little itty-bitty container here.
",0,7,0,0,1,0.0017495063844032,0.2185094809175533,0.0,0,0.0423830575482014
1,2,12,1,0.1661684289574623,-5.862136761148557,1,0.0066460376011504,-6.654018782394191,0,0,thinking,0.0106054544448852," Well, there's a hole, no, if you're thinking there's a hole, think again.
",0,-1,0,0,0,0.0036930090267357,0.1984374268601338,0.04208604991436,0,0.2116144746541977
0,1,1,1,-0.0702651180326938,-6.086349259651672,0,0.0472624297771189,-6.199464064089503,0,1,said,0.0054850578308105," You said you never made the horseshoes.
",1,-1,0,0,1,0.0056553626832097,-0.0479717919772321,0.0220597609877586,0,-0.0776235722005367
1,0,3,0,0.0408573113381862,-8.321725602952268,1,0.0092234672405398,-6.199464064089503,0,0,saying,0.0," She's been saying for months that you would never wear it.
",0,-5,0,0,1,-0.0003503955629493,0.0407961454078718,0.005836471915245,0,0.0437755472958087
0,1,1,1,0.0095751471817493,-7.8362177871705665,0,0.0937461327761411,-9.238016334826423,0,0,hope,0.1454095244407653," I hope you like yellow.
",1,-1,0,0,1,0.0100755183523677,-0.02114393340335,0.1304101943969726,0,-0.0033577568829059
1,0,3,0,-0.0107094943523406,-9.813380479729984,1,0.042745249278166,-6.654018782394191,0,0,think,0.0561648607254028," I don't think that he would acknowledge original sin.
",0,-4,0,0,0,0.0041693114915633,-0.0282433700437347,0.066365823149681,0,-0.0417778939008712
1,0,15,1,0.0267046019434928,-7.5446969384116205,1,-0.0094194431316675,-6.199464064089503,0,0,say,0.0022065341472625," And as you come — as Erasmus comes to this, he's going to say, well let's look at the Scriptures.
",0,-1,0,0,1,-0.0017029128206856,0.03121162184953,0.0,0,0.0344480276107788
1,1,6,1,0.0855109468102455,-5.497374946153897,0,0.0090404506445976,-6.199464064089503,0,0,say,0.0," And so Erasmus is going to say, so obviously, in Scripture we have paradox.
",1,-1,0,0,1,0.0029163970478785,0.0118538063117547,0.0,0,-0.0050841495394706
1,1,10,0,0.0636515654623508,-5.497374946153897,1,0.0044162137518552,-9.525698407278204,0,0,indicate,-0.004418134689331," We have clear passages of Scripture, which seem to indicate that man has a free will, and that he can exercise that will, to follow, or not to follow.
",0,-3,0,0,0,0.0009697843420354,0.0034526722794547,0.0,0,0.0091995485126972
1,0,14,0,0.0807284340262413,-10.624310695946313,1,0.0105046638437345,-9.525698407278204,0,0,indicate,0.006551694124937," On the other hand, we have passages of Scripture, which seem to indicate, that the will is not free, and that the –, and that man i- th- is – man is predestined by a an omnipotent sovereign will of God.
",0,-6,0,0,0,0.0012057332859225,-0.0374353528865591,0.0,0,-0.0364748202264308
1,4,3,1,0.2964866422116756,-5.497374946153897,1,0.0829560153941118,-7.9852533663310545,0,0,understand,-0.0030029416084289," I don't understand what not taking his lunch has to do with baling hay.
",0,-1,0,0,1,0.0327056176701488,0.1589031409886148,0.0133709609508514,0,0.0781965120867852
0,0,3,0,-0.0689637809991836,-9.612709784267834,1,0.0041846123958627,-6.654018782394191,0,0,think,-0.0008470229804515," Actually, I think that if she found out he come and didn't have a lunch, she'd fix him one.
",0,-17,0,0,1,-0.000181095861551,0.0248206387517544,-0.0030362978577613,0,-0.0246625132858753
0,0,3,0,-0.0643502920866012,-10.911992768398093,1,-0.0036798175620405,-7.328473829941984,1,0,told,0.00881864503026," And then she told her that, she didn't outgrow it until she was five or something?
",0,-6,0,0,0,-0.007399159090179,-0.0713073304455195,-0.0498928800225257,0,-0.2181785926222801
0,0,3,1,0.0051165334880352,-7.033871314645629,1,-0.0141270944496264,-6.199464064089503,0,0,said,-0.0275368690490722," So then I said, ""but look at Barb, she's healthy now"", and Carolyn looked at her, and sort of looked away, and I thought, oh boy.
",0,-1,0,0,0,-0.001738929034702,-0.010375632738872,-0.0460256710648536,0,-0.0285929255187511
1,1,2,1,-0.0788543000817298,-7.328473829941984,0,0.0053183243920405,-6.199464064089503,0,0,said,-0.0306838154792785," Santa had said he needed to leave at eight.
",1,-1,0,0,0,-0.0025096373329025,-0.0573770146816969,-0.0335807129740715,0,0.0648849010467529
0,2,16,0,-0.0119746793061494,-5.862136761148557,1,-0.022474743257321,-6.199464064089503,1,0,said,-0.0757306218147277," “It’s just that there are more children in the world now,” he said.
",0,-4,0,0,1,-0.0062710723885018,0.069249297157575,-0.061379637569189,0,0.0932907406240701
1,0,2,1,0.2024327889084816,-7.405434871078112,1,0.0085503182593075,-6.1641662820084795,0,0,knew,-0.0051854252815246," Betty never knew how naughty she should feel about wanting to strangle him sometimes.
",0,3,0,0,1,-0.0036738534137369,0.0967127543088852,0.0249203294515609,0,0.0896773203448418
1,1,4,1,-1.4156103134155271e-06,-9.120233299170039,1,-0.0385871270804532,-8.347043410936557,0,0,hear,-0.0734933316707611," She thought she could hear Gomez laughing.
",0,-1,0,0,1,-0.0027114427412875,-0.0010713672575851,-0.0724549740552902,0,9.238719940185548e-07
0,0,22,0,0.1363060027360916,-7.328473829941984,1,0.005853326401558,-8.181963660577109,1,0,believed,-0.0038001146167516," When Tyler was very young, his grandmother was his favorite person in the world because, unlike his parents, who believed that children should always be told the truth as adults understood it, she would fill in the gaps in his knowledge — Santa Claus, the Easter Bunny, God.
",0,-4,0,0,0,0.0003865413860153,0.1591530838191057,-0.0038001146167516,0,0.1383487372831467
1,0,12,0,0.0430616531521081,-10.624310695946313,1,0.0471916806531108,-9.177391713009987,0,0,assumed,-0.010786835104227," He made the common error of identifying maturity with worth, and assumed that the love he had for her as a young child must have been lacking in strength and depth.
",0,-3,0,0,1,0.0065013800268479,0.0558944341804211,0.0,0,-0.0451740682884093
1,2,6,1,-0.1812571845948696,-7.720145615917812,1,-0.0324545543733818,-6.542544915931073,0,0,see,-0.0130620598793029," In Tyler’s mind he could see her face grow taut, lose color, and then, for the only time he could remember, she began to cry.
",0,-1,0,0,1,-0.0042959159703272,0.0385336427706755,-0.0114710330963134,0,0.2369806729257106
0,0,4,0,0.0948367156088352,-9.525698407278204,1,0.0050885442634502,-6.1641662820084795,1,0,knew,0.0021394044160842," At that time he knew only vaguely that Hell was a place you did not want to go, like the dark basement or the even darker attic.
",0,-4,0,0,0,0.0042206357734023,0.0974807763940154,0.0663754343986511,0,0.1041285581886768
0,0,1,1,0.0337435156106948,-7.405434871078112,1,0.0179896133486181,-8.139404046158313,1,0,remembered,0.0368366241455078," He remembered feeling resentful that she was crying and he did not even understand why.
",0,-1,0,0,0,0.0083532997759204,0.0149822899937824,0.110275499522686,0,0.0319635644555091
1,0,13,1,-0.0861755013465881,-10.911992768398093,1,0.0039713652393616,-7.9852533663310545,0,0,understand,0.0," He remembered feeling resentful that she was crying and he did not even understand why.
",0,-1,0,0,0,-0.0032453017339156,-0.0095577970074087,0.0,0,-0.0215413570404052
