lemma:id	cchead:id	that	sentence

say:11	think:15	0	 Hilary Braysmith, USI associate professor of art history, said, "I think his photography is equally influential as his graphic works, his more famous pictures of Marilyn.

think:15	influential:20	0	 Hilary Braysmith, USI associate professor of art history, said, "I think his photography is equally influential as his graphic works, his more famous pictures of Marilyn.

think:21	break:27	0	 In terms of the evolution of photography and experimentation, like painting on them or the celebrity fascination, I think he was really ground-breaking in that regard."

say:2	like:8	0	 Wilkins said," [Warhol] liked the way photo booths and the Polaroid's front flash looked".

say:3	artist:8	0	 Wilkins also said Warhol was both an artist and a businessperson.

say:22	want:3	0	 "He wanted to be rich and famous and he made lots of choices to go that way", Wilkins said.

admit:11	willing:14	0	 Kiara Perkins, a second year USI art major, admitted she was willing to skip class Thursday night to attend the opening exhibit but then circumstances allowed for her to attend the exhibit.

say:2	center:9	0	 He said, "Andy Warhol was the center of the Zeitgeist for the 20th century and everything since.

say:2	see:6	0	 Allton said he had only seen the Silver Clouds installation before in film.

say:17	think:3	0	 "I thought that in real life it was really kind of magical," Allton said.

think:3	magical:13	1	 "I thought that in real life it was really kind of magical," Allton said.

find:3	exceed:10	0	 The scientists found reduction of crop yields by 2050 exceeded 10% of 2000 levels, substantially decreasing food security, in all cases examined.

estimate:2	increase:12	0	 They estimated by 2050, increasing population and changing diet would increase world food needs by 50 percent.

say:2	look:18	0	 Heald said although temperature and ozone are separately known to impact crop yields, "nobody has looked at these together".

show:16	lose:29	0	 Results of NCLAN studies, published in a paper by AS Heagle in 1989, show dicot species, such as soybean, cotton, and peanut, lose more yield from ozone than do monocot species such as sorghum, field corn, and winter wheat.

find:3	cause:7	1	 The researchers found that ozone pollution caused 46 percent of previously heat-attributed damage to soybean crops.

say:6	have:10	0	 The U.S. Environmental Protection Agency says some crops may have higher yields with increased levels of carbon dioxide.

note:2	show:5	0	 Heald noted the findings show pollution reduction is also important.

show:5	important:10	0	 Heald noted the findings show pollution reduction is also important.

rule:3	legal:10	0	 Greek court rules worship of ancient Greek deities is legal

rule:4	associate:15	1	 Greek court has ruled that worshippers of the ancient Greek religion may now formally associate and worship at archeological sites.

estimate:5	close:9	0	 The Greek Orthodox Church estimates that number is closer to 40,000.

believe:2	contribute:17	1	 We believe that the commitments set up in the framework of the Adriatic Charter are also contributing to meet NATO standards, to the benefit of regional stability and security.

note:7	prevail:24	1	 The Albanian Government is pleased to note that an ever-healthier climate of confidence and relations of bilateral and multilateral cooperation are prevailing in the South-Eastern European region.

ensure:11	compatible:18	1	 We are committed to doing all that is required to ensure that the election process is fully compatible with international standards for free and fair elections.

imagine:33	live:37	1	 Those dreams are for India, but they are also for the world, for all the nations and peoples are too closely knit together today for any one of them to imagine that it can live apart.

believe:15	affect:16	0	 Each time I have done so to discuss with you some matter that I believe affected the national interest.

feel:12	duty:16	0	 Throughout the long and difficult period of Watergate, I have felt it was my duty to persevere, to make every possible effort to complete the term of office to which you elected me.

feel:11	necessary:16	1	 As long as there was such a base, I felt strongly that it was necessary to see the constitutional process through to its conclusion, that to do otherwise would be unfaithful to the spirit of that deliberately difficult process and a dangerously destabilizing precedent for the future.

believe:11	serve:18	1	 But with the disappearance of that base, I now believe that the constitutional purpose has been served, and there is no longer a need for the process to be prolonged.

conclude:15	have:26	1	 From the discussions I have had with Congressional and other leaders, I have concluded that because of the Watergate matter, I might not have the support of the Congress that I would consider necessary to back the very difficult decisions and carry out the duties of this office in the way the interests of the Nation will require.

know:15	hand:42	1	 But in turning over direction of the Government to Vice President Ford, I know, as I told the Nation when I nominated him for that office 10 months ago, that the leadership of America will be in good hands.

hope:7	hasten:12	1	 By taking this action, I hope that I will have hastened the start of that process of healing which is so desperately needed in America.

say:3	make:21	1	 I would say only that if some of my judgments were wrong--and some were wrong--they were made in what I believed at the time to be the best interest of the Nation.

believe:32	right:35	0	 To those who have stood with me during these past difficult months--to my family, my friends, to many others who joined in supporting my cause because they believed it was right--I will be eternally grateful for your support.

say:17	leave:19	0	 And to those who have not felt able to give me your support, let me say I leave with no bitterness toward those who have opposed me, because all of us, in the final analysis, have been concerned with the good of the country, however our judgments might differ.

say:13	end:34	1	 We must complete a structure of peace so that it will be said of this generation, our generation of Americans, by the people of all nations, not only that we ended one war but that we prevented future wars.

ensure:4	enemy:29	1	 We must now ensure that the one quarter of the world's people who live in the People's Republic of China will be and remain not our enemies, but our friends.

understand:3	like:9	0	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

believe:30	mean:36	1	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

understand:3	proud:51	0	 I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.

be sure:11	realize:14	1	 Everyone expects things of Presidents, but I am not sure that they realize how much depends upon the Members of the House and the Members of the Senate who must make the final judgment on what kind of laws a President must execute.

realize:14	depend:17	0	 Everyone expects things of Presidents, but I am not sure that they realize how much depends upon the Members of the House and the Members of the Senate who must make the final judgment on what kind of laws a President must execute.

promise:4	easy:13	1	 I did not promise on that October night that life would be easy in the Great Republic.

say:4	have:8	0	 I did not say we would not have new pressures and new problems.

say:2	believe:10	1	 I said, first of all, that I believed in America where work was available to those who were willing and able to work, where the waste of idle men and machines could be avoided, and where greater economic growth could provide the new jobs and the new markets that our growing Nation needed.

inform:3	reput:13	1	 I am informed that School of Open by Creative Commons is highly reputed around the world for addressing universal access to education.

be sure:17	make:36	1	 Fully aware of the role of education in a country’s development agenda, I am sure that the new initiatives being undertaken by School of Open Africa, the Creative Commons and UNESCO are making their contribution towards the social, economic, and political pillars which are the three fundamental cornerstones of our country, and indeed for our great continent.

tell:5	go:14	0	 And, I can tell you, some of the candidates, they went in.

know:4	work:11	0	 They didn't know the air-conditioner didn't work.

know:4	big:9	0	 They didn't know the room was too big, because they didn't have anybody there.

think:4	go:7	0	 I don't think it's gonna happen.

see:7	beat:9	0	 When was the last time anybody saw us beating, let's say, China in a trade deal?

tell:9	get:14	0	 But I speak to border guards and they tell us what we're getting.

say:22	take:26	0	 They don't have to pay interest, because they took the oil that, when we left Iraq, I said we should've taken.

say:3	hit:8	0	 But I said, "Don't hit Iraq," because you're going to totally destabilize the Middle East.

turn:22	take:28	1	 Iran is going to take over the Middle East, Iran and somebody else will get the oil, and it turned out that Iran is now taking over Iraq.

read:5	leave:15	0	 Last week, I read 2,300 Humvees — these are big vehicles — were left behind for the enemy.

know:4	work:7	0	 They don't know if it worked.

think:3	horrible:6	0	 And I thought it was horrible when it was broadcast on television, because boy, does that send signals to Putin and all of the other people that look at us and they say,

demand:14	collaborate:31	1	 Mohandas Gandhi served as a nonviolent force for independence for India while simultaneously demanding that Buddhist, Hindu, Muslim, and Christian leaders—both Indian and British—collaborate peacefully.

think:4	have:7	0	 We seem to think moral questions have correct answers; that the correct answers are made correct by objective moral facts; that moral facts are wholly determined by circumstances; and that, by engaging in moral conversation and argument, we can discover what these objective facts are.

think:14	objective:19	1	 But as we have seen above, evolutionary theory explains why we would think that moral judgments are objective.

show:8	something:16	1	 The philosopher Michael Ruse takes this to show that the apparent objectivity of morality is something like an “illusion” foisted on us by our genes (Ruse [1986] 1998, 253).

show:13	objective:19	1	 Of course, even if Ruse is correct, this does not show that moral judgments are not objective, but it can make us think whether the objectivity of morality really has to be explained, as many philosophers assume.

think:26	have:33	0	 Of course, even if Ruse is correct, this does not show that moral judgments are not objective, but it can make us think whether the objectivity of morality really has to be explained, as many philosophers assume.

argue:4	suggest:11	1	 Ruse has also argued that an evolutionary account of morality suggests that there are no moral facts in the first place.

suggest:11	be:14	1	 Ruse has also argued that an evolutionary account of morality suggests that there are no moral facts in the first place.

believe:15	be:17	0	 If moral facts are explanatorily redundant, indeed, moral realists (those who believe there are mind-independent, objective facts about morality, as discussed in Chapter 1) need to say why we should still suppose that moral facts do exist.

suppose:40	exist:45	1	 If moral facts are explanatorily redundant, indeed, moral realists (those who believe there are mind-independent, objective facts about morality, as discussed in Chapter 1) need to say why we should still suppose that moral facts do exist.

argue:9	show:15	1	 Relatedly, Sharon Street, for example, argues that evolutionary explanations of morality show that moral realism is probably false.

show:15	false:21	1	 Relatedly, Sharon Street, for example, argues that evolutionary explanations of morality show that moral realism is probably false.

think:37	wrong:43	1	 The kind of moral realism that Street has in mind is the view that moral properties exist as objective features of the world (to wit, whether stealing is wrong is independent of whether anyone thinks or feels that stealing is wrong).

assume:12	true:18	1	 In light of the coincidence, we have no reason to assume that our moral judgments are true—an unpalatable conclusion for realists.

claim:1	be:4	1	 Claiming that there is a relation, however, is empirically dubious, according to Street.

suppose:1	assume:5	1	 Suppose that moral realists assume that there is no relation between our moral judgments and the moral facts.

assume:5	be:8	1	 Suppose that moral realists assume that there is no relation between our moral judgments and the moral facts.

claim:2	much:10	1	 Street claims that such a coincidence would be too much to believe.

argue:5	have:9	1	 The philosopher Richard Joyce argues that the problem has to do with the sensitivity of our moral beliefs to the moral facts (Joyce 2006).

give:1	influence:7	1	 Given that our moral beliefs are influenced by evolutionary forces, and not by the moral facts, our moral beliefs would be the same even if the moral facts would change.

show:17	unjustified:23	1	 But because we should not hold on to such insensitive beliefs, evolutionary explanations of morality show that our moral beliefs are unjustified (because they are not sensitive).

be clear:4	reveal:15	0	 It is not clear, however, whether and why evolutionary explanations of morality reveal something about our moral beliefs that is particularly troubling from an epistemological perspective.

see:10	raise:14	1	 Once we get into the details, we can see that it also raises deep theoretical questions about evolutionary explanations, the relation of descriptive and normative claims, the epistemology of justification and truth, and the general viability of naturalism in ethics.

find:3	tool:11	1	 You will find that each of these is a strong tool that will enable you to engage with learning material in a way that not only suits your needs, but also gives you ownership over your own learning processes.

show:3	predictor:10	1	 The study showed that grit and perseverance were better predictors of academic success and achievement than talent or IQ.

find:8	able:15	1	 In a 2007 study Duckworth and colleagues found that individuals with high grit were able to maintain motivation in learning tasks despite failures.

find:2	ensure:18	1	 You find that while this reinforces some of the knowledge you have gained, it does not ensure you have all the information you will need to do well on the test.

ensure:18	have:20	0	 You find that while this reinforces some of the knowledge you have gained, it does not ensure you have all the information you will need to do well on the test.

know:2	be:14	1	 You know that if you simply read the chapters yet again, there is no guarantee you are going to be any more successful.

determine:2	need:5	1	 You determine that you need to find a different approach.

find:20	need:22	0	 In true grit fashion, for your next try, you study those items on your list where you found you needed a bit more information, and then you go through your list again.

believe:3	exist:16	1	 Some scholars believe that between nine and fifteen thousand years ago, a land bridge existed between Asia and North America that we now call Beringia.

suggest:10	travel:16	1	 Recent research along the west coast of South America suggests that migrant populations may have traveled down this coast by water as well as by land.

believe:2	begin:12	1	 Researchers believe that about ten thousand years ago, humans also began the domestication of plants and animals, adding agriculture as a means of sustenance to hunting and gathering techniques.

believe:13	city:18	0	 The ethnicity of this settlement’s inhabitants is debated; some scholars believe it was a multiethnic city.

suggest:14	sacrifice:17	0	 Near the Temple of the Feathered Serpent, graves have been uncovered that suggest humans were sacrificed for religious purposes.

fear:10	revert:15	0	 In 1562, Bishop Diego de Landa, who feared the converted natives had reverted to their traditional religious practices, collected and burned every codex he could find.

assume:19	drink:22	0	 If your professor comes into an early morning class holding a mug of liquid, what do you assume she is drinking?

think:16	gross:20	1	 Often, people in the United States express disgust at other cultures’ cuisine and think that it’s gross to eat meat from a dog or guinea pig, for example, while they don’t question their own habit of eating cows or pigs.

say:7	drive:12	1	 For example, Americans tend to say that people from England drive on the “wrong” side of the road, rather than on the “other” side.

know:2	hold:6	0	 He knew he’d never hold his own against these experts.

say:8	try:13	0	 But the tribal members congratulated him, saying, “You really tried!”

understand:1	explanation:23	1	 Understand that Newton’s concept of the gravitational force between two massive objects and Einstein’s concept of warped spacetime are different explanations for the same observed accelerations of one massive object in the presence of another massive object

think:4	space:8	1	 Einstein preferred to think that it is space and time that are affected by the presence of a large mass; light beams, and everything else that travels through space and time, then find their paths affected.

say:1	want:3	0	 Say you want to fly from Chicago to Rome.

imagine:4	have:6	0	 For example, imagine you have to describe to worried school officials the fire that broke out in your room when your roommate tried cooking shish kebabs in the fireplace.

explain:2	Avenue:10	1	 You explain that your dorm is at 6400 College Avenue, a street that runs in the left-right direction on a map of your town; you are on the fifth floor, which tells where you are in the up-down direction; and you are the sixth room back from the elevator, which tells where you are in the forward-backward direction.

explain:3	break:7	1	 Then you explain that the fire broke out at 6:23 p.m. (but was soon brought under control), which specifies the event in time.

show:3	be:6	1	 But Einstein showed that there is an intimate connection between space and time, and that only by considering the two together—in what we call spacetime—can we build up a correct picture of the physical world.

suppose:1	have:3	0	 Suppose we have an extremely intelligent ant—a friend of the comic book superhero Ant-Man, perhaps—that has been trained to walk in a straight line.

notice:18	deviate:20	0	 The distortion is not large, but if we follow the ant’s path carefully, we notice it deviating slightly from a straight line.

say:3	use:6	0	 Let’s say we now use a massive paperweight.

see:9	straight:19	1	 From our point of view, we can see that the sheet near the paperweight is no longer straight.

think:6	able:10	0	 Like I didn't even think I would be able to wake up for my 8:15 a.m. yoga class that I signed up for, but I am awake.

be:3	vlog:11	0	 So I was kind of like, maybe I should vlog today and just see how my day turns around because we're getting off on a rough start right now.

see:15	turn:19	0	 So I was kind of like, maybe I should vlog today and just see how my day turns around because we're getting off on a rough start right now.

see:14	improve:17	0	 I'll take you guys to yoga with me and we'll just see if things improve.

guess:2	come:5	0	 I guess I've come to the conclusion that if I wear more workout clothes, like just in my daily life, then I'll be more inclined to go to the gym because I don't have to like change OOTD haha.

think:2	good:6	0	 I think it'll be good for me and it's gonna be relaxing.

be:4	touch:13	0	 That one I was kind of like, whoa I'm being touched now.

think:18	what:21	0	 You know I've been cooking a lot more in my vlogs and I'm starting to think like, what if Gordon Ramsay is watching my vlogs and just absolutely shitting on me.

hope:5	enjoy:8	0	 So yeah, I hope you guys enjoyed watching!

be glad:24	here:27	0	 For those of you who are new here and don't know me, my name is Jasmine, and I'm so glad you're here on my channel.

know:19	talk:23	1	 If I'm sounding out of breath, my lingering shortness of breath, and then also you know that I always talk fast in these videos.

know:3	have:11	0	 And you know like when you wake up sometimes you have like a sore throat because of the fact that your hair was wet and you were cold?

assume:4	throat:15	1	 So, I assumed oh that like maybe it was just like a sore throat gotten because I didn't bother to you know blow dry my hair.

remember:5	get:9	0	 That Tuesday, I remember I had been getting a little bit more symptomatic.

believe:22	day:26	0	 I get tested on Wednesday, and when I'm tested on Wednesday, I remember that night, um I believe that was the day where I had actually gotten a fever and chills.

remember:3	check:8	0	 And I remember at one point I checked my temperature's only like 98.7, but at another point it was like 101 or something really high that was obviously a fever.

check:8	98.7:14	0	 And I remember at one point I checked my temperature's only like 98.7, but at another point it was like 101 or something really high that was obviously a fever.

notice:7	feel:13	0	 Um day six was when I noticed like the my sinuses were feeling weird.

notice:11	start:16	1	 Um so, day six and seven, I started noticing that my taste buds started to change.

mention:5	heightened:20	0	 Oh, let me mention, um nearly day two or three, my senses were like really really heightened.

know:4	remember:7	0	 I don't know if you remember the clip of when I had been eating those chips.

guess:2	what:6	0	 I guess that's like what happens when you lose your taste buds, I don't know, olfactory nerves, I don't know.

remember:31	gargle:34	0	 So, from there, I had gotten um a complete 180 and went from everything being like really heightened sense of taste and even the smell, because I remember I was gargling apple cider vinegar, and I remember smelling it from across the room, and now I can't really.

say:5	have:8	1	 Well, I would say that I have like 30 percent of my taste and smell.

see:25	change:31	0	 So, for example, if you can see my Bath and Body Works candle, I try to smell that every morning to see if my change in smell changes, and I have like maybe 30 percent of my like smelling capabilities.

know:4	see:9	0	 I don't know if you guys have seen those like TikToks where people try and drink different things like pickle juice and water and Gatorade.

know:15	see:18	0	 Like like for example, I made mac and cheese, I don't know if you saw earlier.

know:5	taste:9	0	 I don't really know exactly how it tastes because I can only like I can kind of taste the cheese, um the saltiness, but it's more so um I'm able to feel the textures.

know:2	look:4	0	 I know it looks kinda crazy.

believe:4	show:9	1	 I cannot believe that I'm actually showing you guys these products.

see:4	thick:11	0	 You guys can see on the camera it's super thick.

make sure:5	contribute:10	1	 I wanted to make sure that this styler actually contributes to the health of your hair.

make sure:33	gear:39	1	 So a lot of times with stylers, they're just, you know, there to give you a nice style, which is great, but I want to make sure that all my products are geared towards the health of the hair even if they're styling products.

make sure:7	infuse:10	1	 I really did want to make sure that I infused that into the product as well.

tell:12	put:20	0	 I can just like – I can't even begin to tell you how much time and effort I put into this line.

be:2	say:9	0	 I'm like "What else can I say? What else can I say?"

know:17	go:21	1	 I'm just so excited to finally, like, give it to you guys and know that it's gonna contribute to the actual health of your hair.

say:4	wash:6	0	 But I will say with wash-n-go's a- on my channel, I always show you guys wash-n-go's where I put a gel on there.

tell:11	use:19	0	 So I could not come out with a cream and tell you guys just – "You can use it on your wash-n-go's" when that would kinda go against all that I've always said on my channel, which is "Gels actually are what make your wash-n-go stay."

know:4	that:5	0	 You guys already know that – if you follow my channel for a while, you know that I use, like, light defining gels and jellies and stuff all throughout my channel.

know:17	use:20	1	 You guys already know that – if you follow my channel for a while, you know that I use, like, light defining gels and jellies and stuff all throughout my channel.

be:7	sleep:12	0	 And on our last day we were like "we're sleeping in".

show:6	what:11	0	 Anyways I just wanted to show you guys this is what our shoes look like every day after we get done hiking in Glacier.

think:4	go:7	0	 Alright so I think we're gonna just do a tiny bit of hiking this morning just to kind of get out and move, and we feel pretty good from hiking 12 miles yesterday, like we're totally ready to go again.

think:3	go:6	0	 So I think we're gonna start here at the loop trailhead which is the same highline – um, trail that we did the other day.

say:7	be:10	0	 It is overcast today and they said there could be some rain, so we're probably gonna go far and that's okay.

think:4	make:6	0	 Alright, I think we made it about a mile on the loop and I think we're gonna turn around because thing is it's all uphi- uphill and we're just we're being lazy today.

think:16	go:19	0	 Alright, I think we made it about a mile on the loop and I think we're gonna turn around because thing is it's all uphi- uphill and we're just we're being lazy today.

be glad:9	find:11	0	 So that's so cool I'm so glad we found.

hope:13	inspire:15	0	 We had such a great time being back in Glacier and I hope this inspired you to come out here and see one of our most favorite national parks we've ever been to in the USA.

know:14	old:28	0	 But I also need to clear a lot of these out because I know a lot of these lipsticks are at least over like two three years old and that's like not okay.

say:16	life:22	0	 But anyways, so on the bottom of this lipstick you can see where it says eighteen months is the shelf life so.

see:3	can:6	0	 Let me see if I can —

mean:8	expired:17	0	 So when it says eighteen M that means that product, after eighteen months, is expired.

see:14	separate:17	0	 Like — like usually with foundations when it's expired, you will see the oil separating and all that, but this just looks — it looks fine.

know:7	expire:10	1	 How many of you people actually knew that makeup expires?

hear:18	talk:21	0	 Cuz I actually did not know and actually didn't realize what that symbol meant until I heard other people talking about it and I was like wait what?.

be:26	wait:28	0	 Cuz I actually did not know and actually didn't realize what that symbol meant until I heard other people talking about it and I was like wait what?.

know:4	mean:7	0	 I don't know if this means that they just don't expire or I don't know.

mean:7	expire:13	1	 I don't know if this means that they just don't expire or I don't know.

know:2	have:6	0	 I know I've definitely had this over a year though.

mean:3	full:8	1	 Does that mean that this is chocked full of preservatives?

know:4	tell:9	0	 I don't know if you can actually tell by looking at it but she's old.

see:3	what:4	0	 Let's see what the shelf life is.

know:3	come:7	0	 So you know how lipsticks usually come in packaging?

think:3	have:12	1	 I'm thinking that maybe Dose of Colors and Urban Decay have the shelf life printed on those boxes but who keeps their lipsticks in a box?

know:5	expired:10	0	 Like how do I know now if this is expired or not?

think:17	lipstick:25	0	 This is the I don't know what to do with it pile, but I think these are all the Dose of Colors lipsticks that I know I've had for at least over two years.

know:28	have:31	0	 This is the I don't know what to do with it pile, but I think these are all the Dose of Colors lipsticks that I know I've had for at least over two years.

think:3	time:8	0	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

tell:10	find:20	1	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

find:20	pregnant:25	1	 So I thought this was an opportune time to tell you all that a couple of weeks ago I found out that I am pregnant.

think:7	3rd:11	0	 I found out on, I think it was the 3rd of January.

know:24	something:28	0	 As soon as I came off the pill my period came back pretty regularly and I started tracking my periods just because I knew the pregnancy was something that eventually we would want, and I know that it helps if you've been tracking your period so you know your cycle.

know:37	help:40	1	 As soon as I came off the pill my period came back pretty regularly and I started tracking my periods just because I knew the pregnancy was something that eventually we would want, and I know that it helps if you've been tracking your period so you know your cycle.

be:33	old:41	0	 And for the first few days / couple of weeks I felt really anxious, really scared, really worried, because my initial reaction was, and still now, I'm a bit like, I'm not old enough for this.

be:2	go:12	0	 I'm like "oh my god, what am I gonna tell my mom? I can't be a mom."

be sure:7	try:11	0	 And, I'm not really sure what I'm trying to say.

decide:18	want:21	0	 I don't want this to be too, like, all over the place but I decided I do want to document this some way, whether I – at first I was like, I don't need to copy it on YouTube but I definitely wanted to document this in some kind of video form, just because it's such a huge thing.

be:34	need:40	0	 I don't want this to be too, like, all over the place but I decided I do want to document this some way, whether I – at first I was like, I don't need to copy it on YouTube but I definitely wanted to document this in some kind of video form, just because it's such a huge thing.

know:34	accept:39	0	 I mean you, you feel quite bad when you feel like that, because it's such a happy thing and now, you know, I – you know, I know I've kind of accepted.

think:4	help:8	0	 And I just think it didn't help me seeing people at their worst at the very beginning, because all you hear is doom and gloom.

think:19	week:24	0	 I decided to wait a few weeks before I even started to talk about it, so I think I'm about seven weeks.

say:12	need:14	0	 I went – I booked the doctors, because the NHS says you need to book a doctor's appointment, but that was a waste of time and I felt quite bad about taking that appointment.

know:19	want:24	1	 But there's things that I don't want to have, so like coffee, I just know that I don't want that, and all I want is beige:

know:39	be:41	0	 So I don't feel particularly great nutrition-wise, and I'm trying to eat fruit where I can and veg when I can, but I'm just sort of going with it, because I know there's enough information out there that this is generally how it goes.

note:2	require:19	1	 Please note that if departing from Europe (this may apply to other countries), you will require to have the visa before boarding the plane.

check:13	case:19	1	 Some times, the airline provides these at the airport, however check first that this is the case.

claim:6	need:14	1	 Aeromexico staff at Cancun airport claim that only citizens of China and Russia need no visa.

note:5	be:8	1	 It is important to note that there is also a departure tax of CUC 25, to be paid in cash when departing Cuba by airplane; this is not required for boat departures.

ask:1	let:22	0	 Ask any bus or jitney driver leaving from the Port Authority George Washington Bus Station on 177 St. whether s/he can let you off in Fort Lee.

mean:13	World:17	0	 The Persians call it "Nesf-e-Jahan", meaning "Half The World".

ensure:11	be:13	0	 Recent local investment and a long-standing cultural scene ensures there is always something more to do than just sightseeing or shopping, with the city hosting some of the best museums and art galleries in the country.

hear:11	call:30	0	 This is referred to in the emblem and when you hear the dwellers of Łódź (łodzianin (man) łodzianka (woman) łodzianie (plural)) calling themselves "the boat people".

see:3	visit:5	0	 You can see them visiting and talking as they stroll along the streets, sit in the plazas or dine in the many sidewalk restaurants.

make sure:26	safe:29	0	 Several rental places also gives you the option of trained guide, which can both provide information about the sights you visit, and make sure you are safe.

note:12	be:15	1	 Islands in the archipelago listed in east to west order; note that there are many more islands and islets in the area, but these are the ones with ferry traffic that are possible to visit without making special arrangements.

find:24	get:28	1	 Thais are a polite people and, while remarkably tolerant of foreigners gallivanting on their beaches and with their women, youll find that you will get more respect if you in turn treat them and their customs with respect.

see:5	do:7	0	 You will also often see Thais doing a wai as they walk past temples and spirit houses.

find:3	mean:7	1	 You will find that dressing appropriately means that you are shown more respect in return.

mean:7	show:11	1	 You will find that dressing appropriately means that you are shown more respect in return.

recommend:2	wear:5	1	 Many recommend that women wear only full length dresses and skirts;

make sure:4	cover:8	1	 you should make sure that your clothing covers at least your shoulders and your knees and some places may require that you wear ankle-length pants or skirts and long sleeved tops.

require:20	wear:23	1	 you should make sure that your clothing covers at least your shoulders and your knees and some places may require that you wear ankle-length pants or skirts and long sleeved tops.

find:3	love:8	0	 You will find the people of Tulsa love their city and they have that southern charm, so they are willing to help you find your way around.

recognize:5	format:9	1	 It is important to recognize that the specific format of the north-south numbered street names is North / South 145th East / West Avenue.

recognize:5	Street:23	1	 It is important to recognize that the specific format of the east-west numbered street names is West / East 71st Street North / South.

make sure:16	offer:20	1	 Therefore, if you are staying overnight in York and arriving by car, make sure that your hotel offers parking before you book.

think:20	do:22	0	 Jealousy of your achievements or seeming lifestyle can cause another person to feel smug or arrogant about something they think they do better than you or own / have that you don't.

realize:9	revolve:15	1	 At some point or another, most people realize that the world doesn't revolve around them.

mean:9	help:10	0	 Since being a good friend to someone usually means helping them, they often can't stand the thought of a good friendship.

be afraid:22	treat:27	1	 When they are cruel, their friends will usually ignore it or not do anything to stop it since they're afraid that they'll be treated badly by their 'friend.'

know:4	like:9	1	 Mention people you know that they don't like.

know:5	have:10	1	 Arrogant people often subconsciously know that they don't have any good friends.

make sure:26	form:29	0	 The most important thing is that you are comfortable, and that you're not wearing baggy or loose fitting clothing so you can make sure you're forming and moving correctly in the mirror.

find:15	be:19	0	 If you're signed up for a class, check with your instructor to find out if there is a dress code at the school.

see:10	work:15	1	 Mostly they require tight fitting clothing so they can see that your muscles are working properly and so on.

make sure:34	dance:38	1	 For this reason, it's always better to practice ballet in a ballet studio under the guidance of a good instructor, who will be able to correct your positioning and make sure that you're dancing properly.

make sure:10	get:13	0	 If you want to practice at home, make sure you've got enough open space to move freely, preferably on a hard wood floor.

see:3	push:8	0	 When you see the first green tendrils push up through the soil, it's time to remove the plastic wrap.

make sure:13	large:16	0	 If you want to plant the basil in a container, make sure it's large enough to accommodate the number of plants you're growing;

notice:3	become:14	1	 You'll notice that if you leave the flowers, the plant will become lanky and the leaves won't be as full or tasty.

see:12	lie:15	0	 Those who've never heard of this will be amazed to see a chicken lie perfectly still after these instructions are followed.

think:2	cause:5	1	 Biologists think that fear causes this "hypnosis," which may be an attempt to "play dead" to fool predators.

make sure:15	large:20	0	 If you prefer larger cupcakes, then add a half a cup but make sure the muffin pan is larger and the cupcake holders are bigger.

make sure:12	brown:16	0	 If you can smell the cupcakes earlier, check to make sure they aren't browning earlier (this means they're more than ready).

mean:20	more:23	0	 If you can smell the cupcakes earlier, check to make sure they aren't browning earlier (this means they're more than ready).

make sure:12	quick:16	0	 Because elevator rides usually last less than a minute, make sure your pranks are quick and have a lot of punch.

say:15	joke:22	0	 If someone asks you why you pushed all the buttons, you can honestly say, "It was just a joke!"

say:13	alright:15	0	 You could look at yourself, turning to catch different angles and say “All right, all right, now we’re talking,” very loudly.

exclaim:1	lose:5	1	 Exclaim that you've lost a beast.

exclaim:21	lose:24	1	 When the elevator is going from the bottom floor to the top, as soon as the doors close, exclaim that you lost your tarantula / snake / scorpion but confirm that it is somewhere in the elevator.

confirm:32	elevator:39	1	 When the elevator is going from the bottom floor to the top, as soon as the doors close, exclaim that you lost your tarantula / snake / scorpion but confirm that it is somewhere in the elevator.

see:5	joke:10	1	 Most people will probably see that this is a joke.

know:16	serious:22	1	 However, if somebody looks seriously alarmed or is starting to panic, let them know that you were not being serious.

say:16	name:22	0	 For instance, if the person has a band-related username, you might say: "Hey, cool name. Did you see those guys when they last came to town?"

ask:15	do:20	0	 After your initial greeting and exchange of pleasantries, you'll probably want to ask how the person's doing (just like you might in the real world).

ask:7	up:11	0	 For instance, if you're asked what you're up to, rather than saying, "looking for people to hit on on Facebook" you might find that it's a better idea to give a sarcastic answer like "writing the great American novel" or "drowning my sorrows".

